edge_key,source,source_type,target,target_type,cyano_historical_relation,cyano_pre_weight,transferable,candidate_status,historical_rank,dino_post_relation,dino_post_weight,Temporal_Supported,temporal_status
horizontal_gene_transfer||sxt_genes,sxt_genes,SXT_GENE,horizontal_gene_transfer,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,169,gene_associated_with_process,1.0,1,subsequent_dino_support
hplc||sxt_genes,sxt_genes,SXT_GENE,hplc,DETECTION_METHOD,semantic_cooccurrence,1,True,historical_cyano_only,170,,0.0,0,not_observed_post2015
lc_ms||sxt_genes,sxt_genes,SXT_GENE,lc_ms,DETECTION_METHOD,semantic_cooccurrence,1,True,historical_cyano_only,171,,0.0,0,not_observed_post2015
lc_ms_ms||sxt_genes,sxt_genes,SXT_GENE,lc_ms_ms,DETECTION_METHOD,semantic_cooccurrence,1,True,historical_cyano_only,172,,0.0,0,not_observed_post2015
light||sxt_genes,sxt_genes,SXT_GENE,light,ENV_FACTOR,semantic_cooccurrence,1,True,historical_cyano_only,173,semantic_cooccurrence,2.0,1,subsequent_dino_support
mass_spectrometry||sxt_genes,sxt_genes,SXT_GENE,mass_spectrometry,DETECTION_METHOD,semantic_cooccurrence,1,True,historical_cyano_only,174,,0.0,0,not_observed_post2015
sxt_genes||transcriptome,sxt_genes,SXT_GENE,transcriptome,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,175,gene_associated_with_process,7.0,1,subsequent_dino_support
horizontal_gene_transfer||sxta,sxta,SXT_GENE,horizontal_gene_transfer,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,176,gene_associated_with_process,3.0,1,subsequent_dino_support
sxta||toxin_production,sxta,SXT_GENE,toxin_production,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,177,gene_associated_with_process,11.0,1,subsequent_dino_support
lc_ms||sxtb,sxtb,SXT_GENE,lc_ms,DETECTION_METHOD,semantic_cooccurrence,1,True,historical_cyano_only,178,,0.0,0,not_observed_post2015
phylogenetic||sxtb,sxtb,SXT_GENE,phylogenetic,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,179,gene_associated_with_process,4.0,1,subsequent_dino_support
sxtb||sxti,sxtb,SXT_GENE,sxti,SXT_GENE,semantic_cooccurrence,1,True,historical_cyano_only,180,semantic_cooccurrence,5.0,1,subsequent_dino_support
sxtb||toxin_biosynthesis,sxtb,SXT_GENE,toxin_biosynthesis,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,181,gene_associated_with_process,1.0,1,subsequent_dino_support
sxtb||toxin_production,sxtb,SXT_GENE,toxin_production,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,182,gene_associated_with_process,1.0,1,subsequent_dino_support
horizontal_gene_transfer||sxtg,sxtg,SXT_GENE,horizontal_gene_transfer,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,183,gene_associated_with_process,2.0,1,subsequent_dino_support
saxitoxin_biosynthesis||sxtg,sxtg,SXT_GENE,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,184,gene_associated_with_process,7.0,1,subsequent_dino_support
sxtg||toxin_biosynthesis,sxtg,SXT_GENE,toxin_biosynthesis,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,185,gene_associated_with_process,2.0,1,subsequent_dino_support
sxtg||toxin_production,sxtg,SXT_GENE,toxin_production,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,186,gene_associated_with_process,7.0,1,subsequent_dino_support
bloom||sxti,sxti,SXT_GENE,bloom,ENV_FACTOR,semantic_cooccurrence,1,True,historical_cyano_only,187,semantic_cooccurrence,1.0,1,subsequent_dino_support
lc_ms_ms||sxti,sxti,SXT_GENE,lc_ms_ms,DETECTION_METHOD,semantic_cooccurrence,1,True,historical_cyano_only,188,,0.0,0,not_observed_post2015
regulation||sxti,sxti,SXT_GENE,regulation,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,189,gene_associated_with_process,2.0,1,subsequent_dino_support
sxti||warming,sxti,SXT_GENE,warming,ENV_FACTOR,semantic_cooccurrence,1,True,historical_cyano_only,190,,0.0,0,not_observed_post2015
biosynthesis||sxts,sxts,SXT_GENE,biosynthesis,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,191,gene_associated_with_process,5.0,1,subsequent_dino_support
sxts||toxin_biosynthesis,sxts,SXT_GENE,toxin_biosynthesis,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,192,gene_associated_with_process,1.0,1,subsequent_dino_support
saxitoxin_biosynthesis||sxtu,sxtu,SXT_GENE,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,193,gene_associated_with_process,3.0,1,subsequent_dino_support
sxt_genes||sxtu,sxtu,SXT_GENE,sxt_genes,SXT_GENE,semantic_cooccurrence,1,True,historical_cyano_only,194,semantic_cooccurrence,4.0,1,subsequent_dino_support
sxtu||toxin_biosynthesis,sxtu,SXT_GENE,toxin_biosynthesis,BIOLOGICAL_PROCESS,gene_associated_with_process,1,True,historical_cyano_only,195,gene_associated_with_process,1.0,1,subsequent_dino_support
elisa||temperature,temperature,ENV_FACTOR,elisa,DETECTION_METHOD,semantic_cooccurrence,1,True,historical_cyano_only,196,semantic_cooccurrence,1.0,1,subsequent_dino_support
evolution||temperature,temperature,ENV_FACTOR,evolution,BIOLOGICAL_PROCESS,environment_associated_with_process,1,True,historical_cyano_only,197,,0.0,0,not_observed_post2015
phosphorus||temperature,temperature,ENV_FACTOR,phosphorus,ENV_FACTOR,semantic_cooccurrence,1,True,historical_cyano_only,198,semantic_cooccurrence,1.0,1,subsequent_dino_support
temperature||toxin_production,temperature,ENV_FACTOR,toxin_production,BIOLOGICAL_PROCESS,environment_associated_with_process,1,True,historical_cyano_only,199,environment_associated_with_process,5.0,1,subsequent_dino_support
secondary_metabolism||toxicity,toxicity,BIOLOGICAL_PROCESS,secondary_metabolism,BIOLOGICAL_PROCESS,semantic_cooccurrence,1,True,historical_cyano_only,200,,0.0,0,not_observed_post2015
elisa||toxin_biosynthesis,toxin_biosynthesis,BIOLOGICAL_PROCESS,elisa,DETECTION_METHOD,semantic_cooccurrence,1,True,historical_cyano_only,201,,0.0,0,not_observed_post2015
gene_expression||toxin_biosynthesis,toxin_biosynthesis,BIOLOGICAL_PROCESS,gene_expression,BIOLOGICAL_PROCESS,semantic_cooccurrence,1,True,historical_cyano_only,202,semantic_cooccurrence,1.0,1,subsequent_dino_support
horizontal_gene_transfer||toxin_biosynthesis,toxin_biosynthesis,BIOLOGICAL_PROCESS,horizontal_gene_transfer,BIOLOGICAL_PROCESS,semantic_cooccurrence,1,True,historical_cyano_only,203,semantic_cooccurrence,2.0,1,subsequent_dino_support
phylogeny||toxin_biosynthesis,toxin_biosynthesis,BIOLOGICAL_PROCESS,phylogeny,BIOLOGICAL_PROCESS,semantic_cooccurrence,1,True,historical_cyano_only,204,,0.0,0,not_observed_post2015
saxitoxin_biosynthesis||toxin_biosynthesis,toxin_biosynthesis,BIOLOGICAL_PROCESS,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,1,True,historical_cyano_only,205,semantic_cooccurrence,6.0,1,subsequent_dino_support
toxin_biosynthesis||transcription,toxin_biosynthesis,BIOLOGICAL_PROCESS,transcription,BIOLOGICAL_PROCESS,semantic_cooccurrence,1,True,historical_cyano_only,206,,0.0,0,not_observed_post2015
toxin_biosynthesis||transcriptome,toxin_biosynthesis,BIOLOGICAL_PROCESS,transcriptome,BIOLOGICAL_PROCESS,semantic_cooccurrence,1,True,historical_cyano_only,207,semantic_cooccurrence,4.0,1,subsequent_dino_support
lc_ms||toxin_production,toxin_production,BIOLOGICAL_PROCESS,lc_ms,DETECTION_METHOD,semantic_cooccurrence,1,True,historical_cyano_only,208,semantic_cooccurrence,1.0,1,subsequent_dino_support
mouse_bioassay||toxin_production,toxin_production,BIOLOGICAL_PROCESS,mouse_bioassay,DETECTION_METHOD,semantic_cooccurrence,1,True,historical_cyano_only,209,,0.0,0,not_observed_post2015
toxicity||transcription,transcription,BIOLOGICAL_PROCESS,toxicity,BIOLOGICAL_PROCESS,semantic_cooccurrence,1,True,historical_cyano_only,210,semantic_cooccurrence,3.0,1,subsequent_dino_support
toxin_production||transcription,transcription,BIOLOGICAL_PROCESS,toxin_production,BIOLOGICAL_PROCESS,semantic_cooccurrence,1,True,historical_cyano_only,211,semantic_cooccurrence,1.0,1,subsequent_dino_support
transcription||transcriptome,transcription,BIOLOGICAL_PROCESS,transcriptome,BIOLOGICAL_PROCESS,semantic_cooccurrence,1,True,historical_cyano_only,212,semantic_cooccurrence,1.0,1,subsequent_dino_support
transcription||transcriptomic,transcription,BIOLOGICAL_PROCESS,transcriptomic,BIOLOGICAL_PROCESS,semantic_cooccurrence,1,True,historical_cyano_only,213,semantic_cooccurrence,1.0,1,subsequent_dino_support
toxicity||transcriptome,transcriptome,BIOLOGICAL_PROCESS,toxicity,BIOLOGICAL_PROCESS,semantic_cooccurrence,1,True,historical_cyano_only,214,semantic_cooccurrence,4.0,1,subsequent_dino_support
lc_ms||warming,warming,ENV_FACTOR,lc_ms,DETECTION_METHOD,semantic_cooccurrence,1,True,historical_cyano_only,215,,0.0,0,not_observed_post2015
lc_ms_ms||warming,warming,ENV_FACTOR,lc_ms_ms,DETECTION_METHOD,semantic_cooccurrence,1,True,historical_cyano_only,216,,0.0,0,not_observed_post2015
