Node,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
saxitoxin biosynthesis,-0.25675272941589355,-0.005315569695085287,0.5784132480621338,-0.02954234927892685,-0.06185612082481384,-0.05165634676814079,-0.24156060814857483,0.09729830920696259,-0.1501058042049408,0.0701228603720665,-0.24934151768684387,-0.060963697731494904,0.011630657128989697,0.04912687465548515,-0.002596143167465925,-0.16257894039154053,0.16818206012248993,0.28474217653274536,-0.005298357456922531,-0.27650314569473267,0.14707691967487335,0.01827450469136238,0.044375695288181305,-0.3440089523792267,0.37057632207870483,-0.19659572839736938,-0.05209453031420708,-0.23767338693141937,0.17404958605766296,-0.04498482123017311,-0.19420132040977478,-0.2375120222568512,0.12401073426008224,-0.26872432231903076,0.1512746810913086,-0.019736193120479584,0.31295615434646606,0.07191423326730728,0.004498976748436689,0.135163813829422,-0.20309126377105713,-0.16745620965957642,0.32822349667549133,0.34392237663269043,0.28926223516464233,-0.035848796367645264,0.11485230177640915,-0.19361041486263275,-0.10882476717233658,-0.034126557409763336,0.21053364872932434,-0.12359242886304855,0.329414963722229,-0.037563253194093704,-0.3102336823940277,-0.16578514873981476,0.05857151001691818,-0.2357012778520584,0.18457013368606567,-0.10236005485057831,-0.31673160195350647,-0.16559810936450958,-0.06688407063484192,-0.0013128552818670869
gymnodinium,0.46769270300865173,-0.1461050659418106,0.25111833214759827,0.09448547661304474,-0.004726226907223463,-0.1618434637784958,0.08267640322446823,0.18687650561332703,-0.14368200302124023,-0.30126601457595825,-0.0883444994688034,0.04837276041507721,0.18817846477031708,-0.16372007131576538,-0.0642804354429245,0.1386178880929947,-0.04473057761788368,0.15373459458351135,-0.11500171571969986,0.18167875707149506,0.19877828657627106,-0.10389142483472824,0.008305085822939873,0.11766886711120605,0.1450100839138031,-0.20915581285953522,0.0623769573867321,-0.15289120376110077,0.03541369363665581,0.03592343255877495,0.04258459433913231,-0.040131766349077225,-0.26177388429641724,0.23013073205947876,-0.2586069107055664,-0.013454080559313297,0.27915313839912415,0.11879635602235794,-0.22791901230812073,0.11384741216897964,-0.04059946537017822,-0.20079255104064941,0.3080936670303345,0.3199473023414612,0.017481325194239616,0.28868773579597473,0.01590103842318058,-0.31267791986465454,-0.04011570289731026,-0.3297722637653351,0.160152405500412,0.07906933128833771,0.05247987434267998,-0.15157672762870789,-0.2152235209941864,0.03552696108818054,-0.22458209097385406,0.07328221946954727,0.44840189814567566,-0.27788591384887695,-0.23480428755283356,0.20330949127674103,0.1922064870595932,0.3261408507823944
biosynthesis,-0.24137356877326965,0.09532208740711212,0.3724115788936615,-0.1381690502166748,-0.24780432879924774,0.02740335837006569,-0.07921755313873291,-0.0019516514148563147,-0.21038803458213806,0.08760276436805725,-0.2113736867904663,-0.22758512198925018,0.03873477131128311,-0.15443813800811768,-0.14601993560791016,0.05124615505337715,0.22655434906482697,0.43243297934532166,0.15724292397499084,-0.3292298913002014,0.3216676414012909,0.09607192873954773,-0.02281869761645794,-0.2213195115327835,0.13045290112495422,-0.19717736542224884,0.0802738219499588,-0.04319550842046738,0.10067286342382431,-0.05287791043519974,-0.3207946717739105,-0.029631944373250008,0.06585852801799774,-0.3317703306674957,0.14980217814445496,-0.08790168911218643,0.45288270711898804,-0.08766942471265793,0.03445310518145561,-0.1957375407218933,-0.14829929172992706,-0.08654586970806122,0.2541823089122772,0.07337671518325806,0.18903930485248566,-0.002652987139299512,0.17660735547542572,-0.3447571396827698,-0.26453226804733276,0.1694348156452179,0.12143056094646454,-0.049280036240816116,0.0786740854382515,-0.1591077744960785,-0.38972780108451843,-0.3719429075717926,0.17697052657604218,-0.23878532648086548,0.2995419502258301,-0.23629476130008698,-0.12441447377204895,0.008035953156650066,-0.11166240274906158,-0.0014273733831942081
alexandrium minutum,-0.2743048667907715,-0.3819098472595215,0.24900709092617035,-0.021825741976499557,-0.08533793687820435,0.3166849911212921,-0.18979498744010925,0.17030297219753265,0.1934676617383957,-0.0742206871509552,-0.28994491696357727,-0.20524655282497406,-0.030521195381879807,-0.270236998796463,-0.12787404656410217,-0.04471875727176666,-0.18355245888233185,0.16450488567352295,-0.26490646600723267,0.22620783746242523,0.07148108631372452,-0.1551540493965149,0.14203156530857086,-0.010293988510966301,0.21553169190883636,-0.12341168522834778,0.11984491348266602,0.03217729553580284,0.03444020450115204,0.22266004979610443,-0.4233132600784302,-0.020634226500988007,-0.06942549347877502,-0.3532313406467438,0.18903909623622894,-0.10623370856046677,-0.050914227962493896,0.010943673551082611,0.3698746860027313,-0.1262955218553543,-0.42573070526123047,0.0653570145368576,0.2661204934120178,-0.145942822098732,-0.2991061806678772,0.1037386879324913,0.2010951191186905,-0.2117438167333603,0.1296839863061905,0.07940158993005753,-0.15856529772281647,0.06010875478386879,-0.031444475054740906,0.022812962532043457,-0.007966049015522003,0.11902114003896713,0.21622684597969055,-0.31380751729011536,-0.07304807007312775,-0.4685707688331604,-0.17593704164028168,0.04617299884557724,0.016030019149184227,0.4637298882007599
toxin content,-0.053532373160123825,-0.22780725359916687,0.22980116307735443,-0.25364476442337036,0.04927242174744606,-0.10220401734113693,-0.014748364686965942,-0.30721554160118103,0.024682562798261642,0.2884315550327301,-0.13325750827789307,-0.14631694555282593,0.20451053977012634,0.19151417911052704,0.029746372252702713,0.005922375246882439,-0.09160206466913223,0.47577226161956787,-0.07741504907608032,0.28212711215019226,0.06912889331579208,0.23038242757320404,-0.07619176805019379,0.08337411284446716,0.246902734041214,0.10223472118377686,-0.0084993876516819,0.045730412006378174,-0.22261889278888702,-0.009085199795663357,-0.02234080247581005,-0.07920193672180176,0.1715349704027176,-0.16917160153388977,0.1891951709985733,-0.18683168292045593,-0.02229267545044422,0.07261528074741364,-0.17750567197799683,0.0058743092231452465,-0.2720769941806793,0.04109331592917442,0.04167688265442848,-0.0692736953496933,0.1433725655078888,0.023063357919454575,-0.5185441374778748,-0.24754835665225983,-0.3896425664424896,-0.4305117726325989,-0.6319449543952942,0.08163656294345856,0.1755945235490799,-0.20381206274032593,-0.10925010591745377,-0.11347746104001999,-0.034098025411367416,-0.26313287019729614,0.13034842908382416,0.1979031264781952,-0.21011227369308472,-0.028053443878889084,0.04171597212553024,0.4583583474159241
toxin composition,0.017781555652618408,-0.4197397828102112,0.07291560620069504,0.17230571806430817,0.038950204849243164,0.041717298328876495,-0.1691908836364746,0.16466467082500458,-0.05951284244656563,0.08936513215303421,0.06964368373155594,0.07688438892364502,0.33815693855285645,-0.047248613089323044,0.08306603133678436,-0.23621366918087006,0.012985258363187313,0.3470097482204437,-0.0937679186463356,0.01614663191139698,0.2487492561340332,0.2500997483730316,-0.5044000148773193,0.09952829778194427,-0.03668367490172386,-0.12097083777189255,-0.2682400643825531,-0.10031269490718842,-0.12870191037654877,0.018361417576670647,-0.08067211508750916,-0.0026382282376289368,-0.027281129732728004,0.26030510663986206,0.15315888822078705,-0.19770441949367523,0.17792147397994995,0.17408959567546844,0.13166402280330658,0.04397858306765556,0.03899146988987923,0.13878940045833588,-0.21476387977600098,0.007852145470678806,0.05183931812644005,0.22723190486431122,-0.2486233413219452,0.06949350982904434,-0.2605900168418884,-0.4740186333656311,-0.22459347546100616,0.06359594315290451,-0.02773675136268139,-0.3630099892616272,-0.19704125821590424,0.004574387799948454,0.19280822575092316,-0.0703284963965416,0.3432838022708893,-0.033597107976675034,0.013329952023923397,0.01241304911673069,0.39775705337524414,0.37032392621040344
alexandrium pacificum,-0.05746215954422951,0.2940467596054077,0.40731433033943176,-0.10621239989995956,0.058271389454603195,-0.07023514062166214,-0.40869981050491333,0.07724643498659134,-0.07555346935987473,-0.10445096343755722,0.10525131970643997,-0.05116727948188782,0.12267269194126129,-0.09438544511795044,-0.2661447823047638,-0.20915958285331726,0.4099709987640381,0.4236968755722046,-0.1657753437757492,0.19060814380645752,0.12868435680866241,-0.23339222371578217,0.08485697954893112,-0.1029295101761818,0.1279534250497818,0.03015781380236149,0.13252755999565125,0.046187326312065125,0.1476675420999527,-0.2304125875234604,-0.2567897439002991,-0.3168763220310211,0.0698932409286499,-0.139509379863739,0.10310576856136322,-0.028828946873545647,0.3614517152309418,0.07923071086406708,-0.12467984110116959,-0.1986318677663803,-0.22399172186851501,-0.13120409846305847,-0.13372649252414703,0.39254230260849,-0.16471007466316223,0.19467638432979584,-0.060673076659440994,0.1746118664741516,0.230550155043602,-0.04033316299319267,-0.04189810901880264,-0.2176283895969391,-0.0033440813422203064,-0.31930333375930786,-0.2287241667509079,-0.3134213387966156,0.1818130910396576,-0.1285283863544464,0.01918623223900795,-0.20235086977481842,0.06950031220912933,0.2097521424293518,0.05950119346380234,0.10352709144353867
sxta,-0.24994462728500366,-0.3008851408958435,0.463948130607605,-0.0009591286070644855,0.20236451923847198,-0.05791888386011124,-0.22754569351673126,-0.14310459792613983,-0.20993569493293762,0.021185796707868576,-0.18304263055324554,-0.29784443974494934,0.17484930157661438,0.11154294013977051,-0.17783281207084656,-0.09702800959348679,0.18644267320632935,0.07936784625053406,0.13339757919311523,0.23551471531391144,0.13704192638397217,-0.011678938753902912,0.10748852044343948,0.060143664479255676,0.21457891166210175,-0.11614250391721725,0.0670606940984726,0.0102180615067482,0.15517722070217133,-0.066379114985466,-0.13410840928554535,0.08232869952917099,-0.02873622439801693,-0.3234224021434784,0.136788472533226,-0.003144890768453479,0.4052163064479828,-0.1603442281484604,-0.11377368122339249,0.054427620023489,-0.07477223873138428,-0.03427261859178543,0.23495478928089142,-0.15900875627994537,0.020648423582315445,0.0696205422282219,0.40494924783706665,-0.3217085301876068,0.06960511207580566,0.18459174036979675,0.1172100082039833,-0.18824726343154907,-0.07533483952283859,-0.35071614384651184,-0.4284796714782715,-0.18186119198799133,-0.0601741224527359,-0.2540590763092041,0.14448687434196472,-0.21023763716220856,-0.04157136380672455,0.15179505944252014,0.19145652651786804,0.16853229701519012
temperature,0.07289601862430573,-0.1298166811466217,0.28237491846084595,-0.15509846806526184,0.3595406711101532,-0.252531498670578,-0.03232932835817337,-0.18046005070209503,-0.19584332406520844,0.21804429590702057,-0.49552085995674133,0.1362949013710022,0.165015310049057,0.1288299709558487,0.015757445245981216,-0.14542119204998016,-0.18775789439678192,0.31254109740257263,0.022959910333156586,0.269828736782074,0.02618296630680561,-0.24032685160636902,0.08268152177333832,-0.35849499702453613,-0.05741832032799721,0.00586116686463356,-0.0528397336602211,0.11222629249095917,-0.2844078242778778,-0.019737204536795616,-0.10614520311355591,-0.2791730761528015,-0.28508394956588745,-0.0767226368188858,-0.12281811237335205,0.013016987591981888,0.30836495757102966,-0.010750618763267994,0.23913495242595673,0.0013238879619166255,-0.21760667860507965,0.048514772206544876,0.12710921466350555,0.09799423813819885,0.08743014931678772,-0.05056489631533623,0.010481206700205803,-0.2691572606563568,0.20922017097473145,-0.2922356426715851,-0.2620483338832855,0.14057298004627228,0.22526513040065765,-0.17402741312980652,0.10927560925483704,0.01821308396756649,0.18128211796283722,-0.18714739382266998,-0.20145544409751892,0.20567108690738678,0.16266536712646484,0.3245978355407715,0.22964824736118317,0.4538653492927551
cyanobacteria,-0.3933514654636383,-0.11404015123844147,0.309610515832901,0.17722536623477936,-0.21607469022274017,0.10887690633535385,-0.09746256470680237,-0.2802714705467224,-0.23624275624752045,0.09338497370481491,0.30467909574508667,-0.11789833754301071,-0.019403126090765,-0.1793728619813919,-0.3275592029094696,0.21751827001571655,0.4146100878715515,0.27705276012420654,0.03865348547697067,0.18532192707061768,-0.07054691761732101,-0.013020492158830166,-0.26829683780670166,-0.09937040507793427,0.10720208287239075,-0.20812419056892395,-0.2347898781299591,-0.16320472955703735,-0.14733855426311493,-0.1863780915737152,-0.07010966539382935,-0.030304396525025368,-0.24076220393180847,-0.04387883469462395,0.11675282567739487,-0.21392205357551575,0.28826454281806946,-0.2725996673107147,0.346973180770874,-0.42031052708625793,-0.3772702217102051,0.14693841338157654,0.39851224422454834,0.06528342515230179,0.2336093783378601,0.3777025043964386,0.13410137593746185,-0.36612749099731445,0.16928215324878693,-0.1296769082546234,0.061769191175699234,-0.3250673711299896,-0.153104767203331,-0.03242887184023857,-0.5995761752128601,-0.051521629095077515,-0.051952313631772995,-0.1969042271375656,0.13942575454711914,-0.11759741604328156,-0.09972631931304932,0.24659471213817596,-0.1381852775812149,-0.2050197422504425
