Node,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
gene copy number,-0.06252346932888031,-0.09233646094799042,0.02021257020533085,0.024202700704336166,0.497130423784256,-0.11619961261749268,0.05226443335413933,-0.047439094632864,0.04353422299027443,0.32124564051628113,-0.5003715753555298,-0.14971448481082916,-0.01833915151655674,-0.4205716848373413,-0.29325833916664124,-0.08822280913591385,0.13931289315223694,0.658855140209198,-0.14702463150024414,0.4176913797855377,-0.19364182651042938,0.05081145837903023,0.056093160063028336,0.140181764960289,0.27542251348495483,-0.42519673705101013,-0.2943742275238037,0.07118754088878632,0.41727063059806824,-0.04576600342988968,-0.24925270676612854,-0.001503357314504683,0.0560595840215683,-0.06335463374853134,0.12968076765537262,0.2251466065645218,-0.16230802237987518,-0.11100153625011444,0.2912040054798126,0.3682626187801361,0.2975267171859741,-0.09423808753490448,0.07927659153938293,0.19314652681350708,0.4141879379749298,0.44373849034309387,0.22035500407218933,-0.1662060171365738,-0.11584072560071945,0.027088604867458344,0.6525004506111145,0.017459940165281296,0.05419124662876129,-0.3072996139526367,-0.30568385124206543,-0.1921977400779724,0.029012367129325867,0.16333232820034027,-0.3385145366191864,0.23370763659477234,-0.41372257471084595,0.15018746256828308,0.3872738778591156,0.39943769574165344
pst biosynthesis,-0.19650384783744812,0.18215477466583252,0.4114273488521576,0.001844496000558138,-0.31129419803619385,-0.2258652150630951,-0.002724177436903119,0.23839490115642548,-0.06323190033435822,-0.023153040558099747,-0.12332960218191147,-0.27939602732658386,-0.049495287239551544,-0.3637981712818146,-0.18311633169651031,0.004342502914369106,-0.17017947137355804,0.358646035194397,-0.30823057889938354,-0.08732268214225769,-0.1189572662115097,0.23128938674926758,-0.36454492807388306,0.13167095184326172,0.1768529713153839,0.17915798723697662,0.0884074717760086,0.36585989594459534,0.37209922075271606,-0.23554570972919464,-0.3822411000728607,0.028655482456088066,0.38177016377449036,0.16244138777256012,0.2933647334575653,-0.2620718777179718,0.4057401716709137,0.2843758165836334,-0.06250433623790741,-0.03415068984031677,0.07891871780157089,0.12146846204996109,0.197188600897789,0.17430850863456726,-0.1147725060582161,0.5358693599700928,-0.4378799796104431,-0.18693190813064575,-0.11291905492544174,-0.20516949892044067,0.1373261958360672,0.41333702206611633,0.03995116427540779,0.10734489560127258,-0.041889872401952744,0.18797124922275543,-0.21686652302742004,-0.044955190271139145,-0.04882637783885002,0.0905020534992218,-0.15660329163074493,-0.28502121567726135,0.21235956251621246,0.2763487994670868
pst-producing,0.18300317227840424,-0.27079781889915466,0.46626630425453186,-0.06752151995897293,0.2677857279777527,-0.217108815908432,0.12778477370738983,0.21404658257961273,-0.22903934121131897,-0.5881817936897278,0.10489043593406677,-0.059235088527202606,-0.0025987927801907063,-0.40264037251472473,-0.5058977007865906,0.026865703985095024,-0.05916537716984749,0.4573623538017273,-0.20836307108402252,-0.19708065688610077,0.21301859617233276,0.3938726484775543,-0.012861707247793674,-0.311348021030426,0.20425094664096832,-0.1386301964521408,0.07720336318016052,-0.11779630929231644,0.013179573230445385,-0.009884695522487164,0.0031393009703606367,0.08665695786476135,-0.3795952796936035,-0.06979702413082123,0.1594865620136261,0.1386537104845047,0.36598867177963257,-0.40186458826065063,0.02054450288414955,0.20468589663505554,-0.05600197613239288,0.24340148270130157,-0.21609269082546234,0.27091658115386963,-0.29140955209732056,0.3116757273674011,-0.16763082146644592,-0.23278702795505524,0.10448365658521652,-0.07051819562911987,0.16564609110355377,-0.1349698007106781,0.1001962274312973,-0.1446434110403061,-0.15588261187076569,-0.17873325943946838,-0.3129653334617615,-0.05172868072986603,0.04986361041665077,-0.19552575051784515,0.3589579164981842,-0.13794434070587158,0.268775075674057,-0.0350138358771801
sulfocarbamoyl toxins,0.013814674690365791,-0.1960589438676834,0.2061075121164322,0.24808365106582642,-0.07026030123233795,-0.2689649164676666,-0.12609250843524933,0.02103072963654995,-0.0892781913280487,-0.10970194637775421,0.1568772792816162,-0.31288349628448486,0.38470515608787537,-0.19120128452777863,0.17545172572135925,-0.33357933163642883,-0.25626683235168457,0.5557136535644531,-0.12154511362314224,0.27330151200294495,0.2897001802921295,0.31541764736175537,0.0676470473408699,-0.37892425060272217,0.1755952388048172,-0.04330218955874443,-0.056271158158779144,0.05580919608473778,-0.2637624740600586,-0.063052698969841,0.09895685315132141,-0.0845780298113823,0.1826607584953308,0.18849532306194305,-0.1722365766763687,-0.1411123126745224,0.3969739079475403,0.240627259016037,-0.010381286032497883,0.15114235877990723,-0.2403365969657898,-0.39620649814605713,-0.2951887249946594,-0.023560501635074615,0.034463271498680115,0.11034288257360458,-0.16238810122013092,0.05141989514231682,-0.03834812343120575,-0.42864176630973816,0.0973755493760109,0.20220321416854858,-0.015534233301877975,-0.22408759593963623,-0.11353767663240433,-0.2519160509109497,0.12448451668024063,-0.005016503389924765,0.17649875581264496,-0.28603342175483704,-0.4106748700141907,0.013030610978603363,0.5803140997886658,-0.4097845256328583
saxitoxin biosynthesis gene,-0.29018041491508484,-0.12653377652168274,0.35188132524490356,-0.5027024745941162,-0.1999482661485672,-0.04964611679315567,-0.5540373921394348,0.4659786820411682,-0.07612887769937515,-0.22802959382534027,0.09002523124217987,0.42951124906539917,-0.39675548672676086,-0.42957374453544617,-0.02425825223326683,-0.30922529101371765,0.16465811431407928,0.3400649428367615,0.35183513164520264,0.44059357047080994,-0.22724659740924835,-0.4111815392971039,-0.011041676625609398,-0.16400665044784546,0.29312294721603394,0.04320753365755081,-0.20808109641075134,0.11272101104259491,0.05556229129433632,-0.17368221282958984,-0.42541423439979553,0.32330766320228577,-0.07642592489719391,-0.18598902225494385,0.23993559181690216,0.08318972587585449,0.13836359977722168,-0.3539895713329315,-0.22945694625377655,0.0014674218837171793,-0.08672209829092026,0.28221166133880615,-0.062179069966077805,-0.27533242106437683,-0.19199392199516296,-0.12780557572841644,0.23686018586158752,0.08066027611494064,-0.3542529344558716,-0.3328405022621155,-0.03016303852200508,0.3312850892543793,-0.029610149562358856,0.03577901050448418,-0.5396019220352173,-0.0016116207698360085,0.10659991949796677,-0.15173514187335968,0.04558519273996353,-0.14608465135097504,-0.061494406312704086,0.5008265972137451,0.016844941303133965,0.069645956158638
sxt gene,-0.21333156526088715,-0.058287546038627625,0.5217779874801636,-0.3174210786819458,0.2813655436038971,-0.12536415457725525,-0.20253226161003113,-0.4559696912765503,-0.14423951506614685,0.17188118398189545,-0.06877126544713974,0.14716964960098267,0.2925836443901062,-0.5488424301147461,-0.42485740780830383,-0.04061667248606682,-0.032203737646341324,0.13610811531543732,-0.4950193464756012,-0.12906375527381897,0.0590316504240036,-0.24622367322444916,0.0101166982203722,0.02082691714167595,-0.3677479326725006,-0.03546467423439026,-0.16870978474617004,0.043082352727651596,0.15503938496112823,0.029377445578575134,-0.2322348654270172,0.055736083537340164,-0.15274806320667267,-0.03905245289206505,0.16744226217269897,0.48334112763404846,0.3035680055618286,-0.304627388715744,0.23229080438613892,-0.15066158771514893,0.1545870304107666,0.30577799677848816,0.19041487574577332,0.5243334174156189,0.16837528347969055,0.30208757519721985,-0.22617897391319275,-0.07507139444351196,-0.11969832330942154,-0.06191801279783249,0.19779297709465027,-0.3312922716140747,-0.02014809660613537,0.3118537962436676,-0.46246930956840515,-0.05080145224928856,-0.1453014761209488,0.09015675634145737,0.11655808240175247,-0.16244708001613617,-0.06100577116012573,0.6426668763160706,0.29472583532333374,0.18714947998523712
phylogeny,0.1702391803264618,0.05520907789468765,0.30750635266304016,-0.23148393630981445,-0.1724575012922287,-0.07226286828517914,-0.3981837332248688,0.4953882396221161,-0.30252668261528015,0.1684110164642334,0.024673841893672943,-0.25325942039489746,-0.2924259305000305,0.3847098648548126,-0.5488899946212769,0.19052952527999878,0.03261812403798103,0.3798021376132965,-0.07761687785387039,0.05784051865339279,0.24969032406806946,-0.3282143473625183,0.01576213166117668,-0.42892125248908997,-0.059102341532707214,0.22197690606117249,0.29634740948677063,-0.27062490582466125,-0.08431166410446167,0.058512743562459946,-0.3144996464252472,-0.0870850458741188,-0.023069100454449654,-0.04595965892076492,0.33066046237945557,0.25885680317878723,0.004797531757503748,0.163932204246521,0.15002255141735077,0.2480228990316391,-0.30520302057266235,0.1680227667093277,-0.07936851680278778,0.09861478954553604,0.35736536979675293,0.011643581092357635,0.053367070853710175,0.16536495089530945,-0.23876544833183289,-0.0170018021017313,0.4118053913116455,0.5223434567451477,0.09691684693098068,-0.06250113248825073,-0.2876471281051636,-0.10397591441869736,0.05433744937181473,0.39294886589050293,0.09983180463314056,-0.11424592137336731,-0.14607085287570953,0.15785202383995056,-0.08464593440294266,-0.003560027340427041
stx-producing,0.1483563482761383,0.18572676181793213,0.6674466133117676,0.04926256090402603,0.053217943757772446,0.17023645341396332,-0.2537229359149933,-0.17619732022285461,0.03999391198158264,0.08107117563486099,-0.27666759490966797,0.056303683668375015,-0.007548493333160877,-0.030317388474941254,-0.5468795895576477,-0.07267601042985916,-0.13708803057670593,0.0683845803141594,-0.13378891348838806,0.2714520990848541,0.20234698057174683,-0.07107137888669968,-0.48693907260894775,0.2136705368757248,-0.10201866179704666,0.06913876533508301,0.06303562223911285,0.41388100385665894,-0.06275927275419235,-0.21773919463157654,0.5226315855979919,0.11625520139932632,0.08023989200592041,-0.18499594926834106,0.15590530633926392,0.17291758954524994,0.2413516491651535,0.2385786920785904,-0.13495707511901855,-0.13077594339847565,-0.17985756695270538,-0.030233114957809448,0.5319565534591675,0.40574386715888977,0.056685756891965866,0.1243450790643692,-0.15272079408168793,-0.28237947821617126,0.08330729603767395,-0.1838231235742569,0.23550991714000702,0.1902385801076889,-0.2925235331058502,0.0803418681025505,-0.3936390280723572,-0.038721274584531784,0.16658370196819305,-0.14553998410701752,0.1335432529449463,-0.035151634365320206,0.40417978167533875,0.10862060636281967,-0.06042391061782837,0.21600431203842163
sxtb,0.17521362006664276,0.03304813802242279,0.21185660362243652,-0.20583529770374298,0.08075006306171417,0.2267833948135376,-0.11772610247135162,0.22589415311813354,0.23456944525241852,0.2462056428194046,-0.03516073897480965,-0.05525817722082138,-0.19452832639217377,0.16134746372699738,-0.32819920778274536,-0.0013646933948621154,-0.2093326300382614,0.3522277772426605,-0.12860359251499176,0.1846216917037964,0.08577251434326172,-0.09392966330051422,0.04417165368795395,0.03654777631163597,0.41178199648857117,-0.257190078496933,-0.2891424298286438,-0.0023419943172484636,-0.16224099695682526,0.09117817133665085,0.5118845105171204,-0.014011302031576633,0.09140542149543762,-0.05605987459421158,0.27035796642303467,0.09204944223165512,0.6088961958885193,-0.3149101436138153,-0.18898218870162964,-0.21783240139484406,-0.23560121655464172,-0.10020498186349869,0.19516026973724365,0.057085905224084854,0.4180529713630676,0.4694053828716278,-0.020878206938505173,-0.10015135258436203,0.32960715889930725,-0.08289177715778351,0.3238050639629364,0.2639051377773285,0.35672158002853394,0.27042752504348755,-0.7731536030769348,0.03797253966331482,0.029101654887199402,-0.12619410455226898,0.3486994504928589,0.14224982261657715,0.15395556390285492,0.35747087001800537,0.08318550139665604,0.12418388575315475
poisoning toxins,-0.1500822901725769,-0.07558868825435638,0.7142645120620728,-0.04642925038933754,0.2533698081970215,0.39772024750709534,-0.25054383277893066,-0.1377711296081543,-0.03597782179713249,0.007634434383362532,-0.28632667660713196,-0.32882383465766907,0.10829917341470718,-0.21640314161777496,-0.005297217518091202,0.1365748792886734,0.348315566778183,0.7198415994644165,-0.06747753173112869,-0.228236123919487,0.1481858789920807,-0.22306817770004272,-0.1765584945678711,0.11981842666864395,0.5306224822998047,0.2485712766647339,0.11757627874612808,0.2618582844734192,-0.2746616303920746,0.20416858792304993,-0.11162535846233368,-0.10481839627027512,-0.2779768109321594,0.040270864963531494,0.11533565819263458,0.3182375133037567,0.27006587386131287,0.07089615613222122,-0.1232132762670517,-0.10175445675849915,0.49734094738960266,0.2789820432662964,0.029047183692455292,0.05268912762403488,-0.05521778389811516,0.23755000531673431,0.3217100501060486,-0.5030648708343506,0.3233444392681122,-0.11617066711187363,-0.0859484151005745,0.0862976685166359,0.18259263038635254,-0.007669411599636078,0.06138518452644348,-0.2508816719055176,0.008368966169655323,0.058903779834508896,-0.05514412000775337,-0.05460461229085922,-0.10204719007015228,0.24789327383041382,0.23715536296367645,0.07144336402416229
shellfish poisoning toxins,-0.005014488939195871,-0.2780795693397522,0.6597948670387268,-0.17143765091896057,0.11341230571269989,0.14902544021606445,-0.30869758129119873,-0.005290240049362183,0.32645881175994873,-0.008285118266940117,-0.13318301737308502,-0.24958433210849762,0.21042516827583313,-0.22109314799308777,-0.25791269540786743,0.009290773421525955,0.19760705530643463,0.24350135028362274,-0.03435031324625015,0.08482755720615387,-0.09402768313884735,-0.3016568422317505,-0.4255891442298889,0.15367962419986725,0.3908769190311432,0.015183662995696068,0.1958356648683548,0.12717802822589874,-0.09638112783432007,0.3258783221244812,-0.09830573946237564,-0.1148260161280632,-0.4836037755012512,0.015221101231873035,-0.07058177888393402,0.19972474873065948,0.05582772567868233,0.011238668113946915,-0.000727533595636487,-0.024020301178097725,0.32550331950187683,0.07673677057027817,-0.00421628262847662,0.25297820568084717,0.09354355186223984,0.3063644468784332,0.1001143604516983,-0.4172130227088928,0.3326057195663452,-0.39427450299263,0.09429161250591278,0.0497954897582531,0.2849820852279663,-0.13724353909492493,0.2080240547657013,-0.4087981581687927,-0.16003824770450592,-0.15936730802059174,0.12516523897647858,-0.30357858538627625,-0.5428736805915833,0.09015662223100662,0.4284956157207489,-0.008763010613620281
toxin biosynthesis,-0.31247061491012573,-0.34776103496551514,0.2895577549934387,-0.08889102935791016,-0.14505816996097565,-0.23585371673107147,-0.34766000509262085,0.09463239461183548,0.188102588057518,0.17784464359283447,-0.0790410041809082,0.08054941147565842,-0.025837816298007965,-0.2661760449409485,-0.12754161655902863,-0.10508325695991516,-0.04775294288992882,0.12422681599855423,0.2525835335254669,-0.009523036889731884,-0.05544412136077881,-0.36577150225639343,-0.24502764642238617,-0.06432946771383286,0.14711596071720123,0.06765450537204742,-0.2536395192146301,-0.004205894656479359,0.3082263767719269,-0.01841120421886444,-0.033691179007291794,0.09644843637943268,0.06021144241094589,0.18376989662647247,-0.022943789139389992,-0.03667352721095085,0.3615729510784149,-0.1334885060787201,0.13573426008224487,0.11555075645446777,-0.21698670089244843,0.2980159819126129,-0.1136852353811264,0.15191097557544708,-0.02484741061925888,0.2941601872444153,-0.2016436904668808,0.1368834227323532,-0.2374735176563263,-0.3226870000362396,0.24998697638511658,0.09199991822242737,0.08412899076938629,0.2857891023159027,-0.2911377251148224,0.034977130591869354,0.08230550587177277,0.08927365392446518,0.0012353082420304418,-0.3004094064235687,0.17897740006446838,0.03752551227807999,-0.09115677326917648,0.08382955193519592
producing dinoflagellate alexandrium,-0.3782389163970947,-0.13420353829860687,0.20147444307804108,-0.013412143103778362,0.12629371881484985,-0.14147868752479553,0.12748850882053375,-0.17460334300994873,-0.20229564607143402,-0.07552266120910645,-0.11743073165416718,0.5214661955833435,-0.10025278478860855,-0.15375730395317078,-0.323881596326828,0.06788047403097153,-0.24244794249534607,0.5067818760871887,0.07440492510795593,-0.07020149379968643,0.194159135222435,-0.24412839114665985,-0.15615376830101013,0.09118768572807312,0.3431336581707001,-0.03305088356137276,-0.32106226682662964,-0.13137128949165344,0.10452650487422943,-0.1737334132194519,0.3030259311199188,0.35086312890052795,-0.13516147434711456,0.04917387664318085,0.24205517768859863,0.16706785559654236,0.2426266372203827,0.24404644966125488,0.09493766725063324,0.21749362349510193,-0.2751840353012085,-0.03109068050980568,0.07872211933135986,0.28026649355888367,-0.5363993048667908,-0.05305597186088562,0.007870236411690712,0.057462144643068314,0.07990261912345886,-0.024707049131393433,0.10781113058328629,0.25944894552230835,0.41042736172676086,0.11736257374286652,-0.06334210932254791,-0.2715078592300415,-0.09541097283363342,0.09240129590034485,-0.07333992421627045,-0.22977890074253082,-0.3297296166419983,0.14928309619426727,-0.16772723197937012,0.6315414905548096
toxin accumulation,-0.017795734107494354,-0.2756821811199188,0.1729440838098526,0.4739624559879303,0.13961537182331085,-0.2076950967311859,-0.2072807103395462,0.038804080337285995,0.07207333296537399,-0.06815336644649506,0.09231515973806381,0.06588348746299744,0.06522433459758759,-0.4077990651130676,-0.019623836502432823,-0.3872705101966858,0.04644132778048515,0.5285181999206543,-0.09673809260129929,-0.1109682023525238,0.12155438214540482,0.01425766758620739,-0.5703656673431396,-0.12428325414657593,0.3781493902206421,-0.18049433827400208,-0.3638487160205841,-0.1457684189081192,-0.03602372482419014,0.28504908084869385,0.19444453716278076,0.1588105410337448,0.01626458205282688,0.06749999523162842,0.07898707687854767,-0.15349401533603668,-0.2834245562553406,0.2833177447319031,-0.19972959160804749,-0.21872660517692566,-0.3540077209472656,0.3322615623474121,0.20635870099067688,0.2757694721221924,0.03216320648789406,0.07426463812589645,-0.14804263412952423,0.02665075473487377,-0.1005910113453865,-0.16717669367790222,0.20806121826171875,0.09035198390483856,0.11361711472272873,-0.46507444977760315,-0.164516419172287,-0.029987825080752373,0.17543135583400726,0.26711028814315796,0.12190922349691391,0.10838198661804199,0.031252969056367874,0.08399723470211029,0.0006190022104419768,-0.15826141834259033
light,-0.41581469774246216,-0.45804452896118164,0.317738801240921,0.044169262051582336,-0.08561886847019196,0.07562115788459778,-0.16154922544956207,-0.049049414694309235,-0.4481460452079773,0.17664028704166412,-0.2641563415527344,-0.05286737531423569,-0.3224231004714966,-0.23955342173576355,-0.020510604605078697,-0.28876811265945435,0.10635201632976532,0.09698238968849182,0.11577693372964859,0.09640984237194061,0.29764482378959656,0.025914834812283516,-0.1558176726102829,-0.23683522641658783,0.24013806879520416,0.008040073327720165,0.2673657238483429,0.07197035849094391,-0.30386295914649963,0.4458763897418976,0.10071331262588501,0.25268977880477905,-0.09757793694734573,-0.28662529587745667,-0.2971453368663788,0.27865567803382874,-0.0568758063018322,0.02014661580324173,0.03499084711074829,-0.3640558123588562,0.04889822378754616,-0.03947672247886658,0.020428556948900223,0.2543247640132904,0.2552180588245392,0.24695438146591187,-0.4025711715221405,0.2010020911693573,0.1428155153989792,-0.5067776441574097,0.3339884877204895,-0.04135270416736603,-0.02247714251279831,0.2116234302520752,-0.2863181531429291,0.4282565116882324,-0.22527267038822174,0.11165141314268112,-0.35287871956825256,0.08236253261566162,0.03178824856877327,-0.049692552536726,-0.16035430133342743,0.2665543556213379
marine dinoflagellate gymnodinium,0.24960459768772125,-0.4685085117816925,0.01945110410451889,0.0341741219162941,-0.17110252380371094,-0.16111710667610168,-0.05017882212996483,-0.23560559749603271,0.3033856451511383,0.024437982589006424,-0.2502335011959076,-0.443543404340744,-0.28147220611572266,-0.19302308559417725,0.050295595079660416,-0.33759960532188416,-0.3073033094406128,0.6628063917160034,-0.09796376526355743,0.17900972068309784,0.0610278844833374,0.017018916085362434,0.0027161778416484594,-0.13038554787635803,0.25062185525894165,0.279002845287323,-0.09701213985681534,-0.1507914513349533,-0.10488615185022354,-0.32379117608070374,-0.047816913574934006,-0.12557575106620789,-0.10674727708101273,0.3732083737850189,0.20499759912490845,0.35685744881629944,0.0983276292681694,0.20851458609104156,-0.05716029182076454,0.11312597990036011,0.11747860908508301,-0.06721508502960205,0.008487284183502197,0.0164532121270895,0.031616292893886566,0.07023055106401443,-0.07694371789693832,-0.14748919010162354,-0.143013134598732,-0.4483019709587097,0.2225061058998108,0.10115743428468704,-0.17371836304664612,-0.023667220026254654,-0.09176167100667953,0.043233536183834076,0.1686764359474182,0.15618863701820374,0.309378445148468,-0.48622259497642517,-0.016613563522696495,-0.21876800060272217,0.3524568974971771,-0.14276430010795593
stx synthesis,0.1677631437778473,0.04199200123548508,0.3291489779949188,-0.12223591655492783,0.1099904254078865,0.16089962422847748,-0.11952266842126846,0.22254744172096252,-0.10545408725738525,0.2985406816005707,0.04329739511013031,-0.07332897931337357,-0.25687575340270996,-0.10485171526670456,-0.026105385273694992,0.04959482699632645,-0.34669792652130127,0.03743444383144379,-0.20786704123020172,0.2117917537689209,0.11399909853935242,-0.16017815470695496,0.04882460832595825,0.14444541931152344,0.4275888204574585,-0.13240854442119598,0.021023599430918694,0.18344014883041382,-0.05466359108686447,-0.0910133346915245,0.2649243474006653,0.15372933447360992,0.1868179440498352,0.10897396504878998,0.2573513984680176,0.05392500385642052,0.6532426476478577,0.1470239758491516,-0.3109106719493866,-0.027194993570446968,-0.05521510913968086,-0.0008476364309899509,0.3294922709465027,0.05551644414663315,0.37933164834976196,0.6717654466629028,0.12014535069465637,-0.20953091979026794,0.01824048161506653,0.023698117583990097,0.013229640200734138,0.33739927411079407,0.23035596311092377,0.018746308982372284,-0.7773146033287048,0.15707556903362274,0.2351403534412384,-0.24438457190990448,0.1172463595867157,-0.10572955757379532,0.0972193107008934,0.19056294858455658,-0.11584465205669403,0.12003140151500702
neosaxitoxin,0.199078768491745,-0.40690556168556213,0.3186190128326416,-0.037307024002075195,-0.22245526313781738,-0.3149479329586029,0.028821073472499847,-0.1720816195011139,0.009809414856135845,0.04527640715241432,-0.3407697379589081,-0.333705872297287,-0.057913847267627716,0.022628825157880783,-0.19379591941833496,-0.14255604147911072,-0.353237509727478,0.36341843008995056,-0.3019777536392212,0.0706673115491867,0.16754251718521118,0.10562270879745483,-0.01809520646929741,-0.4184320271015167,0.18526595830917358,0.16176195442676544,-0.2343791127204895,-0.1783478856086731,-0.1388322412967682,0.11527077853679657,-0.13783404231071472,-0.27012649178504944,0.04023510962724686,0.24105188250541687,0.12292254716157913,0.43974217772483826,0.033994294703006744,0.5416880249977112,-0.13140609860420227,0.16392740607261658,0.1490595042705536,0.07689819484949112,-0.1719682514667511,0.1177249476313591,0.10938678681850433,0.0047093783505260944,0.034859247505664825,-0.1207483559846878,-0.2564299702644348,-0.18295279145240784,0.28456419706344604,-0.06216227635741234,-0.09180840849876404,0.08770067989826202,-0.2233966588973999,0.11738650500774384,0.3871000111103058,-0.00044255549437366426,0.2822847068309784,-0.5419806241989136,0.0009373396751470864,-0.3152843415737152,-0.005572802387177944,-0.2012210190296173
pst content,-0.06252805888652802,0.15218675136566162,0.4472140073776245,-0.1022123396396637,-0.21223382651805878,-0.360923171043396,0.10234114527702332,-0.1096898689866066,0.02441824972629547,0.2542640268802643,-0.2705889344215393,0.20022042095661163,-0.11828047782182693,-0.008638843894004822,-0.5331770181655884,0.05059920251369476,-0.28853335976600647,0.4164554476737976,-0.4046602249145508,0.32751670479774475,0.22892969846725464,-0.13430003821849823,-0.39974746108055115,0.24918149411678314,0.4234567880630493,-0.12675034999847412,-0.3883580267429352,-0.08216539770364761,-0.3493475615978241,0.20817609131336212,-0.1489405333995819,-0.1583925485610962,0.3632078766822815,-0.08360881358385086,-0.10784850269556046,-0.45693257451057434,0.2797081470489502,-0.10136812180280685,-0.08720013499259949,-0.0025366286281496286,0.26262524724006653,0.17578855156898499,-0.3405264616012573,-0.2351883202791214,0.1004229187965393,0.07962377369403839,0.048790108412504196,-0.1898963898420334,-0.3359028100967407,-0.4103991687297821,0.16165293753147125,0.01820988766849041,-0.1672009527683258,-0.2857312858104706,0.23098555207252502,0.06063122674822807,-0.268390953540802,0.03125454857945442,-0.15311887860298157,-0.23841066658496857,-0.04665515199303627,0.2238418310880661,-0.014904618263244629,-0.0766591876745224
homologs,0.23144277930259705,0.050147973001003265,0.15365682542324066,-0.447277694940567,0.021464109420776367,0.2930995523929596,0.20136785507202148,0.29356226325035095,0.1907704621553421,0.08824490010738373,0.04345390573143959,-0.13173973560333252,-0.23432600498199463,0.018836738541722298,-0.5247032642364502,-0.27963560819625854,-0.40275460481643677,0.18891458213329315,0.13142356276512146,0.15925970673561096,0.2310127466917038,-0.4285539984703064,0.12930485606193542,0.2356305718421936,0.5924527049064636,0.08861972391605377,-0.14669860899448395,-0.10183761268854141,0.1488455832004547,0.15202639997005463,0.3232075572013855,-0.13850542902946472,0.2312733680009842,-0.2339824140071869,0.21413496136665344,0.05961078032851219,0.46636712551116943,0.07492625713348389,-0.1381986439228058,-0.303327351808548,-0.23348166048526764,-0.11512318253517151,0.7296172380447388,0.07024790346622467,0.09446553140878677,0.3556825518608093,-0.05717875063419342,-0.3408527374267578,-0.05984965339303017,-0.1672503501176834,0.12112246453762054,0.15282052755355835,0.24448278546333313,0.354525625705719,-0.6709807515144348,-0.32007333636283875,0.14683882892131805,-0.13558514416217804,0.11356543004512787,0.018051685765385628,0.312481552362442,0.32420122623443604,-0.07711432129144669,-0.03965833783149719
toxin content and composition,-0.04298197850584984,0.013305701315402985,0.25319904088974,-0.19960376620292664,0.037274736911058426,-0.06337149441242218,-0.0792553499341011,-0.2255314737558365,-0.05861479043960571,0.568644106388092,-0.1579548418521881,0.051446333527565,0.18829859793186188,-0.012130307964980602,-0.4207225441932678,0.07408704608678818,0.20605988800525665,0.2488134354352951,0.007122117560356855,0.16068245470523834,0.257475346326828,0.2964913845062256,-0.4005335867404938,0.1560714691877365,0.14623844623565674,-0.1881890594959259,-0.37665340304374695,-0.4198967218399048,-0.48479580879211426,-0.08665226399898529,0.17944613099098206,-0.18796931207180023,0.3253566026687622,0.2042088806629181,0.04571591317653656,-0.2519065737724304,0.14816206693649292,0.10388021171092987,-0.0813281312584877,-0.04474097117781639,-0.1515461504459381,0.21132536232471466,-0.08276891708374023,0.183903306722641,-0.01424786914139986,0.09639095515012741,0.04684072360396385,0.025119492784142494,-0.5998566150665283,-0.8804873824119568,0.10433067381381989,-0.140476256608963,-0.13494151830673218,-0.3592451810836792,0.19790275394916534,-0.2049345076084137,-0.29158973693847656,-0.024649014696478844,-0.013569933362305164,-0.1540856659412384,-0.12779206037521362,0.11317630112171173,-0.055130116641521454,-0.07531023770570755
growth and toxin,-0.33530470728874207,-0.48329082131385803,0.582964301109314,0.12606769800186157,-0.002034321893006563,0.10368885844945908,0.07372047007083893,0.14531256258487701,-0.38890692591667175,-0.020584480836987495,-0.07640961557626724,-0.01707468368113041,-0.3345067799091339,-0.2296116203069687,-0.0920865386724472,-0.1731659173965454,-0.15688972175121307,0.1386784315109253,0.02778962068259716,0.07796289771795273,0.09069734066724777,0.3309531807899475,-0.175923690199852,-0.36500662565231323,0.21835897862911224,0.07481932640075684,-0.30813899636268616,-0.2664584815502167,-0.3208032250404358,0.39242684841156006,0.07856989651918411,0.046396899968385696,-0.013122381642460823,0.10248127579689026,-0.160824254155159,0.11822670698165894,0.15154333412647247,0.2708780765533447,0.14138023555278778,-0.4352349638938904,0.045498523861169815,0.16252170503139496,0.12504418194293976,0.3123348355293274,0.4392266273498535,0.28028613328933716,-0.04404601454734802,0.26740241050720215,0.029823606833815575,-0.3172987997531891,0.07035848498344421,0.09231321513652802,0.04335460439324379,-0.10698557645082474,0.26230350136756897,0.35941532254219055,-0.1625865250825882,-0.14606638252735138,-0.3788662254810333,0.1000712662935257,-0.053933728486299515,0.10283306241035461,-0.17847324907779694,0.061306871473789215
