edge_key,source_cyano,target_cyano,source_type_cyano,target_type_cyano,relation_cyano,cyano_weight,support_datasets_cyano,source_dino_post,target_dino_post,source_type_dino_post,target_type_dino_post,relation_dino_post,dino_post_weight,support_datasets_dino_post,convergence_score
biosynthesis||paralytic_shellfish_toxins,paralytic_shellfish_toxins,biosynthesis,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,37,cyano_all,paralytic_shellfish_toxins,biosynthesis,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,36,dino_post2015,73
alexandrium||biosynthesis,alexandrium,biosynthesis,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,20,cyano_all,alexandrium,biosynthesis,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,53,dino_post2015,73
cyanobacteria||dinoflagellate,dinoflagellate,cyanobacteria,DINO_TAXON,CYANO_TAXON,semantic_cooccurrence,44,cyano_all,dinoflagellate,cyanobacteria,DINO_TAXON,CYANO_TAXON,semantic_cooccurrence,25,dino_post2015,69
alexandrium||bloom,alexandrium,bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,8,cyano_all,alexandrium,bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,58,dino_post2015,66
hplc||saxitoxin,saxitoxin,hplc,TOXIN,DETECTION_METHOD,method_associated_with_toxin,51,cyano_all,saxitoxin,hplc,TOXIN,DETECTION_METHOD,method_associated_with_toxin,15,dino_post2015,66
dinoflagellates||sxta,sxta,dinoflagellates,SXT_GENE,DINO_TAXON,taxon_associated_with_gene,27,cyano_all,sxta,dinoflagellates,SXT_GENE,DINO_TAXON,taxon_associated_with_gene,37,dino_post2015,64
dinoflagellates||toxicity,dinoflagellates,toxicity,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,19,cyano_all,dinoflagellates,toxicity,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,45,dino_post2015,64
saxitoxin||toxin_production,saxitoxin,toxin_production,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,39,cyano_all,saxitoxin,toxin_production,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,25,dino_post2015,64
mass_spectrometry||saxitoxin,saxitoxin,mass_spectrometry,TOXIN,DETECTION_METHOD,method_associated_with_toxin,44,cyano_all,saxitoxin,mass_spectrometry,TOXIN,DETECTION_METHOD,method_associated_with_toxin,19,dino_post2015,63
alexandrium||toxicity,alexandrium,toxicity,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,4,cyano_all,alexandrium,toxicity,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,59,dino_post2015,63
biosynthesis||cyanobacterial,cyanobacterial,biosynthesis,CYANO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,56,cyano_all,cyanobacterial,biosynthesis,CYANO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,7,dino_post2015,63
cyanobacteria||toxin_production,cyanobacteria,toxin_production,CYANO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,56,cyano_all,cyanobacteria,toxin_production,CYANO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,6,dino_post2015,62
cyanobacteria||hplc,cyanobacteria,hplc,CYANO_TAXON,DETECTION_METHOD,semantic_cooccurrence,57,cyano_all,cyanobacteria,hplc,CYANO_TAXON,DETECTION_METHOD,semantic_cooccurrence,4,dino_post2015,61
bloom||paralytic_shellfish_toxins,paralytic_shellfish_toxins,bloom,TOXIN,ENV_FACTOR,environment_associated_with_toxin,20,cyano_all,paralytic_shellfish_toxins,bloom,TOXIN,ENV_FACTOR,environment_associated_with_toxin,40,dino_post2015,60
alexandrium||cyanobacteria,alexandrium,cyanobacteria,DINO_TAXON,CYANO_TAXON,semantic_cooccurrence,39,cyano_all,alexandrium,cyanobacteria,DINO_TAXON,CYANO_TAXON,semantic_cooccurrence,21,dino_post2015,60
paralytic_shellfish_toxins||toxicity,paralytic_shellfish_toxins,toxicity,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,20,cyano_all,paralytic_shellfish_toxins,toxicity,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,39,dino_post2015,59
cyanobacteria||mass_spectrometry,cyanobacteria,mass_spectrometry,CYANO_TAXON,DETECTION_METHOD,semantic_cooccurrence,52,cyano_all,cyanobacteria,mass_spectrometry,CYANO_TAXON,DETECTION_METHOD,semantic_cooccurrence,6,dino_post2015,58
phylogenetic||saxitoxin,saxitoxin,phylogenetic,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,42,cyano_all,saxitoxin,phylogenetic,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,16,dino_post2015,58
paralytic_shellfish_poisoning||toxicity,paralytic_shellfish_poisoning,toxicity,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,23,cyano_all,paralytic_shellfish_poisoning,toxicity,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,34,dino_post2015,57
bloom||dinoflagellate,dinoflagellate,bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,10,cyano_all,dinoflagellate,bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,47,dino_post2015,57
bloom||dinoflagellates,dinoflagellates,bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,19,cyano_all,dinoflagellates,bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,38,dino_post2015,57
cyanobacterial||cyanobacterium,cyanobacterium,cyanobacterial,CYANO_TAXON,CYANO_TAXON,semantic_cooccurrence,54,cyano_all,cyanobacterium,cyanobacterial,CYANO_TAXON,CYANO_TAXON,semantic_cooccurrence,2,dino_post2015,56
alexandrium||sxta,sxta,alexandrium,SXT_GENE,DINO_TAXON,taxon_associated_with_gene,15,cyano_all,sxta,alexandrium,SXT_GENE,DINO_TAXON,taxon_associated_with_gene,41,dino_post2015,56
cyanobacteria||expression,cyanobacteria,expression,CYANO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,39,cyano_all,cyanobacteria,expression,CYANO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,14,dino_post2015,53
